hek293	hela	k562
ENSG00000064205	NA	2.85733249643127	NA
ENSG00000064393	NA	2.52633927738984	NA
ENSG00000064489	NA	2.30835094858673	NA
ENSG00000064545	NA	2.85733249643127	NA
ENSG00000064607	NA	2.36361197989214	NA
ENSG00000064932	NA	2.33081946649584	NA
ENSG00000064933	NA	2.21590181320403	NA
ENSG00000065135	NA	2.72164576628975	1.80689443752831
ENSG00000065183	NA	2.6414741105041	NA
ENSG00000065268	NA	3.01418439750128	NA
ENSG00000065308	NA	2.28735377271475	NA
ENSG00000065325	NA	2.73909744611748	NA
ENSG00000065328	NA	2.30059548388996	NA
ENSG00000065357	NA	2.27369558793009	NA
ENSG00000065413	NA	2.40959501939682	NA
ENSG00000065485	NA	2.18639121569549	2.02170348065721
ENSG00000065621	NA	2.32345836684947	NA
ENSG00000065717	NA	2.30059548388996	NA
ENSG00000065883	NA	2.22219604630172	NA
ENSG00000065978	NA	3.15836249209525	2.19313008625435
ENSG00000066135	NA	2.33081946649584	NA
ENSG00000066136	NA	2.54604886640173	NA
ENSG00000066230	NA	2.25959387888595	NA
ENSG00000066248	NA	2.36361197989214	NA
ENSG00000066279	NA	2.29402509409532	1.87476837802805
ENSG00000066322	NA	2.77597433112937	NA
ENSG00000066405	NA	2.12057393120585	NA
ENSG00000066468	NA	2.17084820364331	NA
ENSG00000066697	NA	2.51134851549021	NA
ENSG00000066933	NA	2.34635297445064	NA
ENSG00000067066	NA	2.38021124171161	NA
ENSG00000067113	NA	2.53173430927655	NA
ENSG00000067208	NA	2.2792105126014	NA
ENSG00000067221	NA	2.30835094858673	NA
ENSG00000067225	NA	3.15836249209525	NA
ENSG00000067248	NA	2.77815125038364	1.81202959371915
ENSG00000067334	NA	2.2792105126014	NA
ENSG00000067365	NA	2.25382243870807	NA
ENSG00000067560	NA	3.15836249209525	2.26881450119967
ENSG00000067606	NA	2.31597034545692	NA
ENSG00000067704	NA	3.15836249209525	2.15774563224471
ENSG00000068001	NA	2.54232738277397	NA
ENSG00000068028	NA	2.16554107672237	NA
ENSG00000068308	NA	2.80631566980811	NA
ENSG00000068489	NA	2.63002085111341	NA
ENSG00000068697	NA	2.99563519459755	1.87846580952706
ENSG00000068724	NA	2.34635297445064	NA
ENSG00000068745	NA	2.16554107672237	NA
ENSG00000068784	NA	2.228400358703	1.81359637977253
ENSG00000068878	NA	2.8342935124427	NA
ENSG00000068885	NA	2.18639121569549	NA
ENSG00000068903	NA	3.02489596010748	NA
ENSG00000068912	NA	2.43806745045349	NA
ENSG00000068976	NA	3.15836249209525	NA
ENSG00000069018	NA	2.16016829295851	NA
ENSG00000069248	NA	2.71916549408921	NA
ENSG00000069275	NA	2.36361197989214	2.0089100970462
ENSG00000069399	NA	2.18127177155946	NA
ENSG00000069424	NA	2.58433122436753	NA
ENSG00000069482	NA	3.15836249209525	2.11004352773286
ENSG00000069667	NA	2.25382243870807	NA
ENSG00000069702	NA	2.18127177155946	NA
ENSG00000069849	NA	3.12450422483428	NA
ENSG00000070018	NA	2.38021124171161	NA
ENSG00000070047	NA	2.2464985807958	2.24194022817575
ENSG00000070087	NA	2.8829796540373	NA
ENSG00000070214	NA	3.15836249209525	2.03737490110187
ENSG00000070269	NA	2.23451728351269	NA
ENSG00000070404	NA	2.54232738277397	NA
ENSG00000070476	NA	2.21590181320403	NA
ENSG00000070540	NA	2.74803289413014	NA
ENSG00000070614	NA	2.65030752313194	NA
ENSG00000070731	NA	2.11058971029925	NA
ENSG00000070756	NA	3.11260500153457	NA
ENSG00000070759	NA	2.228400358703	NA
ENSG00000070761	NA	2.47099816966087	1.81042960070382
ENSG00000070785	NA	2.76357772446665	NA
ENSG00000070915	NA	2.29402509409532	NA
ENSG00000071127	NA	2.84447717574568	NA
ENSG00000071205	NA	2.20951501454263	NA
ENSG00000071794	NA	2.74803289413014	NA
ENSG00000071894	NA	2.53781909507327	NA
ENSG00000071991	NA	2.94958515132665	NA
ENSG00000072041	NA	2.74099393158489	NA
ENSG00000072071	NA	2.68124123737559	NA
ENSG00000072135	NA	2.72754125702856	NA
ENSG00000072401	NA	2.33081946649584	1.77071009349199
ENSG00000072682	NA	3.15836249209525	NA
ENSG00000072818	NA	2.14921911265538	NA
ENSG00000072832	NA	2.31597034545692	NA
ENSG00000072840	NA	2.29402509409532	NA
ENSG00000072864	NA	2.38021124171161	NA
ENSG00000073111	NA	2.80016699020136	2.18319062845545
ENSG00000073150	NA	2.35449260058944	NA
ENSG00000073169	NA	2.51613857671707	NA
ENSG00000073464	NA	2.55918818900478	NA
ENSG00000073584	NA	2.71466499286254	NA
ENSG00000073598	NA	2.28735377271475	NA
ENSG00000073711	NA	2.18639121569549	NA
ENSG00000073712	NA	2.63002085111341	NA
ENSG00000073756	NA	2.13987908640124	NA
ENSG00000073792	NA	2.2792105126014	NA
ENSG00000073803	NA	3.11260500153457	NA
ENSG00000073849	NA	2.26670196688409	NA
ENSG00000073921	NA	2.75358305889291	NA
ENSG00000073969	NA	2.84148460933539	1.97867958916943
ENSG00000074047	NA	2.21590181320403	NA
ENSG00000074054	NA	2.50487845941022	NA
ENSG00000074219	NA	2.75127910398334	NA
ENSG00000074370	NA	2.66010622172324	NA
ENSG00000074416	NA	2.71816940539131	NA
ENSG00000074657	NA	2.33081946649584	NA
ENSG00000074696	NA	2.80468451490694	NA
ENSG00000074842	NA	3.15836249209525	2.11418705416031
ENSG00000074964	NA	2.2464985807958	NA
ENSG00000075151	NA	2.58703711774346	NA
ENSG00000075240	NA	2.34635297445064	NA
ENSG00000075275	NA	2.68124123737559	NA
ENSG00000075292	NA	2.2792105126014	NA
ENSG00000075336	NA	2.2792105126014	NA
ENSG00000075391	NA	2.2792105126014	NA
ENSG00000075399	NA	2.91073109804338	NA
ENSG00000075407	NA	2.26670196688409	NA
ENSG00000075420	NA	2.27369558793009	NA
ENSG00000075426	NA	2.14550717140966	NA
ENSG00000075651	NA	2.34635297445064	NA
ENSG00000075914	NA	2.31597034545692	NA
ENSG00000076003	NA	2.84781934729524	2.13659551706995
ENSG00000076067	NA	2.64087877870162	2.06047480061853
ENSG00000076201	NA	2.6232492903979	1.98309086424502
ENSG00000076242	NA	2.30835094858673	NA
ENSG00000076258	NA	2.59306443165872	NA
ENSG00000076321	NA	2.14921911265538	NA
ENSG00000077044	NA	2.29402509409532	NA
ENSG00000077097	NA	2.83084519230861	NA
ENSG00000077254	NA	2.35449260058944	NA
ENSG00000077454	NA	2.35449260058944	NA
ENSG00000077549	NA	3.0643831044122	2.16029054885318
ENSG00000077684	NA	2.20951501454263	NA
ENSG00000077713	NA	2.51851393987789	1.98229663074791
ENSG00000077800	NA	2.53173430927655	NA
ENSG00000078018	NA	2.8285310066451	NA
ENSG00000078070	NA	2.35449260058944	NA
ENSG00000078124	NA	2.36361197989214	NA
ENSG00000078140	NA	2.54752857645978	NA
ENSG00000078177	NA	2.26670196688409	NA
ENSG00000078237	NA	2.20951501454263	1.6911880866494
ENSG00000078246	NA	2.43616264704076	1.93393396390033
ENSG00000078399	NA	2.12057393120585	NA
ENSG00000078618	NA	3.12273999296236	NA
ENSG00000078747	NA	2.35449260058944	NA
ENSG00000078795	NA	2.33081946649584	NA
ENSG00000079150	NA	2.32345836684947	NA
ENSG00000079156	NA	2.38021124171161	NA
ENSG00000079215	NA	2.63184946215982	NA
ENSG00000079246	NA	3.03342375548695	NA
ENSG00000079257	NA	2.0920184707528	NA
ENSG00000079313	NA	2.39932753215868	2.11135151524416
ENSG00000079332	NA	2.60616631460762	1.93545669398796
ENSG00000079335	NA	2.18127177155946	NA
ENSG00000079435	NA	2.23451728351269	NA
ENSG00000079739	NA	3.03342375548695	NA
ENSG00000079841	NA	2.28735377271475	NA
ENSG00000080200	NA	2.27369558793009	1.95084031208234
ENSG00000080345	NA	2.33081946649584	NA
ENSG00000080603	NA	2.54604886640173	NA
ENSG00000080608	NA	2.38021124171161	1.87113162430349
ENSG00000080644	NA	2.56702636615906	NA
ENSG00000080709	NA	2.18127177155946	NA
ENSG00000080802	NA	2.16016829295851	NA
ENSG00000080822	NA	2.51851393987789	NA
ENSG00000080823	NA	2.35449260058944	NA
ENSG00000080824	NA	3.07918124604762	NA
ENSG00000080839	NA	2.31597034545692	NA
ENSG00000080986	NA	2.31597034545692	NA
ENSG00000081041	NA	2.14921911265538	NA
ENSG00000081177	NA	2.69302306792369	NA
ENSG00000081277	NA	2.17609125905568	NA
ENSG00000081320	NA	2.18127177155946	NA
ENSG00000081377	NA	2.72015930340596	NA
ENSG00000081386	NA	2.13987908640124	NA
ENSG00000081692	NA	2.23451728351269	NA
ENSG00000081721	NA	2.6232492903979	1.75722790276731
ENSG00000081791	NA	2.60227708430019	NA
ENSG00000081853	NA	2.74523098452814	NA
ENSG00000081870	NA	2.96369340523802	NA
ENSG00000081913	NA	2.3392526340327	NA
ENSG00000081923	NA	2.14921911265538	NA
ENSG00000081985	NA	2.0920184707528	NA
ENSG00000082068	NA	2.25959387888595	NA
ENSG00000082153	NA	2.84559409316002	NA
ENSG00000082213	NA	2.6232492903979	NA
ENSG00000082258	NA	2.14550717140966	NA
ENSG00000082438	NA	2.36361197989214	NA
ENSG00000082515	NA	3.06145247908719	NA
ENSG00000082516	NA	2.65436909097529	2.00276478205217
ENSG00000082641	NA	2.57818060962778	NA
ENSG00000082781	NA	3.15836249209525	NA
ENSG00000082898	NA	2.64325522502477	NA
ENSG00000082996	NA	2.60745502321467	NA
ENSG00000083067	NA	2.34635297445064	NA
ENSG00000083168	NA	2.2405492482826	NA
ENSG00000083312	NA	2.85733249643127	NA
ENSG00000083444	NA	3.15836249209525	NA
ENSG00000083454	NA	2.85733249643127	NA
ENSG00000083635	NA	2.20466251174822	1.81585297809686
ENSG00000083642	NA	2.25382243870807	NA
ENSG00000083812	NA	2.14550717140966	NA
ENSG00000083817	NA	2.10653085382238	NA
ENSG00000083828	NA	2.1981069988734	NA
ENSG00000083844	NA	2.13417710757677	1.8040049286369
ENSG00000083845	NA	3.15836249209525	2.1339768249258
ENSG00000083896	NA	2.32345836684947	NA
ENSG00000084070	NA	2.47450763911698	NA
ENSG00000084073	NA	2.84373096511209	NA
ENSG00000084092	NA	2.30059548388996	1.97687923452909
ENSG00000084444	NA	2.3392526340327	2.17118270873627
ENSG00000084623	NA	3.15836249209525	2.56195510253992
ENSG00000084636	NA	2.2405492482826	NA
ENSG00000084652	NA	2.36361197989214	1.99647428080344
ENSG00000084676	NA	2.45939248775923	NA
ENSG00000084693	NA	3.15836249209525	NA
ENSG00000084731	NA	2.35449260058944	NA
ENSG00000084733	NA	2.69513129770403	NA
ENSG00000084754	NA	3.15836249209525	2.26985728433762
ENSG00000085063	NA	2.75587485567249	NA
ENSG00000085117	NA	2.29402509409532	NA
ENSG00000085274	NA	2.12057393120585	NA
ENSG00000085276	NA	2.1734697313495	NA
ENSG00000085433	NA	2.18127177155946	NA
ENSG00000085449	NA	2.66294661433262	NA
ENSG00000085491	NA	2.51851393987789	NA
ENSG00000085721	NA	2.4814426285023	1.82585656994759
ENSG00000085840	NA	2.48911436937892	2.10573452564523
ENSG00000085871	NA	2.93379088414342	1.97788503136589
ENSG00000085872	NA	2.48401496266756	2.03277782803962
ENSG00000085978	NA	2.1981069988734	NA
ENSG00000085982	NA	2.40551710697638	NA
ENSG00000085999	NA	2.30059548388996	NA
ENSG00000086189	NA	2.73862202791794	1.97369954698115
ENSG00000086589	NA	2.39515159150454	2.02649570903964
ENSG00000086712	NA	2.22219604630172	1.77749916759952
ENSG00000086758	NA	2.75769962508774	NA
ENSG00000087008	NA	2.29402509409532	NA
ENSG00000087074	NA	2.228400358703	1.7807047278703
ENSG00000087076	NA	2.34635297445064	NA
ENSG00000087088	NA	2.69407846208076	NA
ENSG00000087095	NA	2.30059548388996	1.69346860577697
ENSG00000087245	NA	3.15836249209525	NA
ENSG00000087253	NA	3.06348347802753	NA
ENSG00000087302	NA	3.07918124604762	NA
ENSG00000087303	NA	3.15836249209525	NA
ENSG00000087338	NA	2.2792105126014	NA
ENSG00000087448	NA	2.27369558793009	NA
ENSG00000087884	NA	2.1981069988734	NA
ENSG00000088035	NA	2.34635297445064	NA
ENSG00000088038	NA	2.41060854256837	NA
ENSG00000088179	NA	2.17084820364331	NA
ENSG00000088205	NA	2.57194163507446	NA
ENSG00000088280	NA	2.36361197989214	NA
ENSG00000088305	NA	2.31597034545692	NA
ENSG00000088543	NA	2.60745502321467	NA
ENSG00000088766	NA	2.40036527334994	NA
ENSG00000088826	NA	2.75404238678544	NA
ENSG00000088876	NA	2.13987908640124	1.76504022451326
ENSG00000088888	NA	2.51454775266029	2.01353405009062
ENSG00000088970	NA	2.25959387888595	NA
ENSG00000089009	NA	3.15836249209525	NA
ENSG00000089048	NA	2.13987908640124	1.53639676668316
ENSG00000089060	NA	2.33081946649584	NA
ENSG00000089063	NA	2.97377419397058	NA
ENSG00000089094	NA	2.45024910831936	NA
ENSG00000089154	NA	2.50487845941022	NA
ENSG00000089157	NA	3.15836249209525	NA
ENSG00000089177	NA	2.27369558793009	NA
ENSG00000089327	NA	3.15836249209525	NA
ENSG00000089335	NA	2.16016829295851	NA
ENSG00000089356	NA	2.11461098423217	NA
ENSG00000089486	NA	2.62879748556671	NA
ENSG00000089505	NA	2.228400358703	NA
ENSG00000089685	NA	2.72851610475977	NA
ENSG00000089693	NA	2.89342884177954	NA
ENSG00000089723	NA	2.18639121569549	NA
ENSG00000089737	NA	2.66464197555613	NA
ENSG00000089818	NA	2.22219604630172	NA
ENSG00000089916	NA	2.20466251174822	NA
ENSG00000090020	NA	2.5950550897593	NA
ENSG00000090097	NA	2.81517913013942	NA
ENSG00000090266	NA	3.15836249209525	NA
ENSG00000090273	NA	2.36361197989214	1.99096246411488
ENSG00000090339	NA	2.58838376837873	2.1097096600435
ENSG00000090376	NA	2.64325522502477	NA
ENSG00000090432	NA	2.19312459835446	1.83201133599667
ENSG00000090520	NA	3.03750617769168	1.94764389490505
ENSG00000090530	NA	3.15836249209525	NA
ENSG00000090565	NA	2.71466499286254	NA
ENSG00000090621	NA	2.77378644498119	NA
ENSG00000090863	NA	3.08926909304615	NA
ENSG00000091073	NA	2.228400358703	NA
ENSG00000091129	NA	2.31597034545692	NA
ENSG00000091140	NA	2.85733249643127	NA
ENSG00000091317	NA	2.83122969386706	1.9283595648385
ENSG00000091409	NA	2.82269101077605	NA
ENSG00000091436	NA	2.45939248775923	NA
ENSG00000091483	NA	3.15836249209525	2.20508263087463
ENSG00000091490	NA	3.07918124604762	NA
ENSG00000091527	NA	2.33081946649584	NA
ENSG00000091592	NA	2.42845877351558	NA
ENSG00000091622	NA	2.16016829295851	NA
ENSG00000091651	NA	2.38021124171161	NA
ENSG00000091844	NA	2.18639121569549	NA
ENSG00000091879	NA	2.15472820744016	NA
ENSG00000091947	NA	2.28735377271475	2.18711056973645
ENSG00000092020	NA	2.71516735784846	NA
ENSG00000092036	NA	3.07656763044494	NA
ENSG00000092098	NA	2.39410130204004	NA
ENSG00000092140	NA	2.21590181320403	NA
ENSG00000092208	NA	2.41962536088774	NA
ENSG00000092330	NA	2.32345836684947	NA
ENSG00000092470	NA	2.59900923982334	NA
ENSG00000092758	NA	2.17084820364331	NA
ENSG00000092820	NA	2.59769518592551	2.05887790824106
ENSG00000092847	NA	2.90428265764563	NA
ENSG00000092853	NA	2.62818450807341	1.70122494139076
ENSG00000092929	NA	2.80222623769107	NA
ENSG00000092931	NA	2.73239375982297	NA
ENSG00000092969	NA	2.2405492482826	NA
ENSG00000093009	NA	2.56913972547246	NA
ENSG00000093167	NA	2.3392526340327	NA
ENSG00000093183	NA	2.69775227416775	NA
ENSG00000094880	NA	2.68124123737559	2.01732670214833
ENSG00000094916	NA	2.71466499286254	NA
ENSG00000094975	NA	2.22219604630172	NA
ENSG00000095002	NA	2.75312324468171	NA
ENSG00000095261	NA	2.48742121135947	NA
ENSG00000095303	NA	2.5910646070265	NA
ENSG00000095383	NA	2.31597034545692	NA
ENSG00000095539	NA	2.23451728351269	NA
ENSG00000095564	NA	2.2464985807958	NA
ENSG00000095739	NA	2.08778141780954	1.42503149082954
ENSG00000095752	NA	2.3982873053574	NA
ENSG00000095951	NA	2.1981069988734	NA
ENSG00000096092	NA	3.10037054511756	1.77327082048222
ENSG00000096968	NA	2.2405492482826	NA
ENSG00000097007	NA	2.36361197989214	2.1910727650639
ENSG00000097021	NA	3.10714210583307	NA
ENSG00000097033	NA	2.74004672405149	NA
ENSG00000097046	NA	2.25959387888595	1.8689357360343
ENSG00000099219	NA	3.15836249209525	2.13506378242383
ENSG00000099256	NA	2.98227123303957	2.04848992022552
ENSG00000099260	NA	2.14550717140966	NA
ENSG00000099282	NA	2.96199028744006	NA
ENSG00000099326	NA	2.25382243870807	NA
ENSG00000099330	NA	2.63367040605144	NA
ENSG00000099365	NA	2.14550717140966	NA
ENSG00000099617	NA	2.28735377271475	NA
ENSG00000099625	NA	2.27369558793009	NA
ENSG00000099715	NA	3.02489596010748	NA
ENSG00000099797	NA	3.15836249209525	NA
ENSG00000099812	NA	2.27369558793009	NA
ENSG00000099814	NA	2.64914006414422	2.08183109512864
ENSG00000099817	NA	3.0256335110607	NA
ENSG00000099834	NA	3.04367658560272	NA
ENSG00000099860	NA	2.13033376849501	NA
ENSG00000099899	NA	2.2792105126014	NA
ENSG00000099904	NA	2.54530711646582	NA
ENSG00000099942	NA	2.18639121569549	1.97648207322715
ENSG00000099977	NA	3.15836249209525	1.84450513571034
ENSG00000099999	NA	2.70757017609794	NA
ENSG00000100014	NA	2.30059548388996	NA
ENSG00000100028	NA	2.68124123737559	NA
ENSG00000100029	NA	2.60938094425071	NA
ENSG00000100031	NA	2.38021124171161	NA
ENSG00000100036	NA	2.29402509409532	NA
ENSG00000100053	NA	2.16554107672237	NA
ENSG00000100056	NA	2.21590181320403	2.0500577433431
ENSG00000100060	NA	2.18127177155946	NA
ENSG00000100068	NA	2.13033376849501	NA
ENSG00000100078	NA	2.6456187382427	NA
ENSG00000100100	NA	2.22219604630172	NA
ENSG00000100104	NA	2.47712125471966	NA
ENSG00000100124	NA	2.53630587235103	NA
ENSG00000100129	NA	2.97543180850926	NA
ENSG00000100138	NA	2.82503644122135	NA
ENSG00000100196	NA	2.79601896934715	1.94678192637796
ENSG00000100207	NA	2.35449260058944	NA
ENSG00000100218	NA	2.22219604630172	NA
ENSG00000100219	NA	2.14921911265538	1.77433014362366
ENSG00000100220	NA	2.84298347012222	NA
ENSG00000100239	NA	2.28735377271475	NA
ENSG00000100242	NA	2.51054501020661	NA
ENSG00000100246	NA	2.36361197989214	1.86945001666656
ENSG00000100258	NA	2.36361197989214	2.21829904775084
ENSG00000100285	NA	2.74335295140956	NA
ENSG00000100320	NA	2.49665293925092	NA
ENSG00000100324	NA	2.36361197989214	2.10508439216321
ENSG00000100335	NA	2.30059548388996	NA
ENSG00000100344	NA	2.25382243870807	NA
ENSG00000100347	NA	2.80631566980811	2.23854705060412
ENSG00000100360	NA	2.41463914673701	NA
ENSG00000100364	NA	2.68124123737559	NA
ENSG00000100418	NA	2.85733249643127	NA
ENSG00000100426	NA	2.17084820364331	2.0275147291614
ENSG00000100441	NA	2.34635297445064	NA
ENSG00000100483	NA	2.11461098423217	NA
ENSG00000100523	NA	2.3392526340327	NA
ENSG00000100526	NA	3.00706465637833	NA
ENSG00000100532	NA	2.2792105126014	NA
ENSG00000100554	NA	2.80631566980811	NA
ENSG00000100558	NA	2.71617034785985	NA
ENSG00000100564	NA	2.71416204609885	NA
ENSG00000100575	NA	2.2464985807958	NA
ENSG00000100605	NA	2.69565675993619	NA
ENSG00000100625	NA	2.12450422483428	NA
ENSG00000100629	NA	2.19312459835446	NA
ENSG00000100647	NA	2.13417710757677	NA
ENSG00000100650	NA	2.25382243870807	NA
ENSG00000100731	NA	2.38021124171161	NA
ENSG00000100744	NA	2.20466251174822	1.70058583398181
ENSG00000100764	NA	2.74803289413014	NA
ENSG00000100802	NA	2.2464985807958	NA
ENSG00000100804	NA	2.85733249643127	1.96563743552699
ENSG00000100865	NA	2.79518458968242	2.24362475288812
ENSG00000100890	NA	2.73094369342774	NA
ENSG00000100897	NA	3.04508816154282	NA
ENSG00000100902	NA	3.14363923527454	NA
ENSG00000100908	NA	2.29402509409532	NA
ENSG00000100918	NA	2.13417710757677	NA
ENSG00000100926	NA	2.74803289413014	NA
ENSG00000100968	NA	2.25959387888595	NA
ENSG00000100979	NA	2.3392526340327	NA
ENSG00000101004	NA	2.17609125905568	NA
ENSG00000101084	NA	2.72802895442052	1.73721078498494
ENSG00000101096	NA	2.228400358703	NA
ENSG00000101098	NA	2.75450122938692	NA
ENSG00000101115	NA	2.13033376849501	NA
ENSG00000101158	NA	2.9887372752888	NA
ENSG00000101166	NA	2.63968566124268	NA
ENSG00000101181	NA	2.32345836684947	NA
ENSG00000101187	NA	2.47187819930729	NA
ENSG00000101189	NA	2.3392526340327	2.02836039682359
ENSG00000101190	NA	2.54307423503353	1.98982221262832
ENSG00000101193	NA	2.47450763911698	2.17218766579306
ENSG00000101194	NA	2.46209838113516	NA
ENSG00000101197	NA	2.30835094858673	NA
ENSG00000101198	NA	2.34635297445064	NA
ENSG00000101199	NA	2.2464985807958	NA
ENSG00000101213	NA	2.33081946649584	NA
ENSG00000101220	NA	3.08671566394488	NA
ENSG00000101224	NA	2.71816940539131	NA
ENSG00000101236	NA	2.25959387888595	NA
ENSG00000101247	NA	2.2464985807958	NA
ENSG00000101255	NA	2.34635297445064	2.09013115491095
ENSG00000101306	NA	2.13033376849501	NA
ENSG00000101311	NA	2.80016699020136	NA
ENSG00000101335	NA	3.12626131886388	2.13523602224488
ENSG00000101342	NA	3.01770097122412	NA
ENSG00000101346	NA	2.73094369342774	2.08823947345137
ENSG00000101353	NA	3.15836249209525	NA
ENSG00000101361	NA	2.32345836684947	NA
ENSG00000101407	NA	2.26670196688409	1.96623404590317
ENSG00000101412	NA	2.38021124171161	2.03656145254516
ENSG00000101440	NA	2.34635297445064	NA
ENSG00000101464	NA	2.81157500587059	NA
ENSG00000101474	NA	2.93651374247889	2.16523619947258
ENSG00000101544	NA	2.13987908640124	2.04961500866678
ENSG00000101546	NA	2.3392526340327	2.05631472678514
