EnsemblGeneID,GeneName,UniProtID,UniProtID_T,K,k,T50,ProteinHalfLife
ENSG00000104881,PPP1R13L,Q8WUF5,Q8WUF5,0.057474603,0.030962774,12.06006033,1.349985592
ENSG00000162869,PPP1R21,Q6ZMI0,Q6ZMI0;Q6ZMI0-2,0.019617594,0.03156,35.33293509,1.341688466
ENSG00000103876,FAH,P16930,P16930-2;P16930,0.0199,0.00626,34.83151661,2.044251128
ENSG00000165264,NDUFB6,O95139,O95139,0.052,0.02576,13.32975347,1.429879602
ENSG00000125482,TTF1,Q15361,Q15361,0.098105555,0.073805577,7.065320386,0.972736281
ENSG00000113282,CLINT1,Q14677,Q14677,0.0356,0.018059989,19.47042642,1.584107981
ENSG00000140691,ARMC5,Q96C12,Q96C12-3;Q96C12-4;Q96C12-2;Q96C12,0.118,0.09247,5.874128649,0.874824603
ENSG00000179958,DCTPP1,Q9H773,Q9H773,0.029746596,0.005303225,23.30173073,2.116285372
ENSG00000159322,ADPGK,Q9BRR6,Q9BRR6-2;Q9BRR6;Q9BRR6-6,0.032244069,0.01057,21.49688911,1.816750474
ENSG00000144036,EXOC6B,Q9Y2D4,Q9Y2D4;Q9Y2D4-2,0.0303,0.00782,22.87614457,1.947618708
ENSG00000138069,RAB1A,P62820,P62820;P62820-2;P62820-3,0.032784753,0.01132,21.14236426,1.786979034
ENSG00000140006,WDR89,Q96FK6,Q96FK6,0.027599275,0.003804629,25.11468768,2.260513175
ENSG00000135842,FAM129A,Q9BZQ8,Q9BZQ8,0.027246284,0.00406,25.44006283,2.232299427
ENSG00000158604,TMED4,Q7Z7H5,Q7Z7H5-2;Q7Z7H5;Q7Z7H5-3,0.0188,#NUM!,36.86953088,NA
ENSG00000083444,PLOD1,Q02809,Q02809;Q02809-2,0.037413634,0.01487879,18.52659335,1.668257839
ENSG00000164118,CEP44,Q9C0F1,Q9C0F1;Q9C0F1-2,0.0451,0.01886,15.36911709,1.565283773
ENSG00000102580,DNAJC3,Q13217,Q13217,0.029738863,0.008372646,23.30778987,1.917962735
ENSG00000206075,SERPINB5,P36952,P36952;P36952-2,0.028449605,0.004131489,24.36403567,2.224718878
ENSG00000166685,COG1,Q8WTW3,Q8WTW3,0.0439,0.01766,15.78922963,1.593834762
ENSG00000120705,ETF1,P62495,P62495;P62495-2,0.034995714,0.009025143,19.80663061,1.885371386
ENSG00000135541,AHI1,Q8N157,Q8N157-2;Q8N157;Q8N157-3,0.079463325,0.053523044,8.722856508,1.112284659
ENSG00000147853,AK3,Q9UIJ7,Q9UIJ7;Q9UIJ7-3;Q9UIJ7-2,0.020749458,0.00516,33.40555625,2.128175759
ENSG00000168872,DDX19A,Q9NUU7,Q9NUU7;Q9NUU7-2,0.036149689,0.010152123,19.17436093,1.834268593
ENSG00000105619,TFPT,P0C1Z6,P0C1Z6,0.078456995,0.051981883,8.83474041,1.12497345
ENSG00000089009,RPL6,Q02878,Q02878,0.035090882,0.01316,19.75291417,1.721569572
ENSG00000113569,NUP155,O75694,O75694;O75694-2,0.054048127,0.02816484,12.82462914,1.391118176
ENSG00000182670,TTC3,P53804,P53804-3;P53804-2;P53804,0.0629,0.03666,11.01982799,1.276633
ENSG00000132002,DNAJB1,P25685,P25685;P25685-2,0.035839922,0.010589202,19.34008626,1.815962226
ENSG00000183578,TNFAIP8L3,Q5GJ75,Q5GJ75,0.048040192,0.023612404,14.42848496,1.467685265
ENSG00000135723,FHOD1,Q9Y613,Q9Y613,0.035683049,0.01157,19.42511069,1.777492102
ENSG00000106028,SSBP1,Q04837,Q04837,0.027311536,0.00766,25.37928222,1.956596691
ENSG00000158717,RNF166,Q96A37,Q96A37-2;Q96A37-3;Q96A37,0.127,0.10426,5.457851815,0.82270774
ENSG00000144580,RQCD1,Q92600,Q92600;Q92600-2;Q92600-3,0.02796015,0.00537,24.79053851,2.110851175
ENSG00000051341,POLQ,O75417,O75417-2;O75417,0.0177,#NUM!,39.16085766,NA
ENSG00000146143,PRIM2,P49643,P49643;P49643-2,0.047142338,0.02264212,14.70328403,1.485908372
ENSG00000110931,CAMKK2,Q96RR4,Q96RR4-6;Q96RR4-5;Q96RR4-2;Q96RR4-3;Q96RR4-4;Q96RR4-7;Q96RR4,0.0941,0.07136,7.366069932,0.98737062
ENSG00000169905,TOR1AIP2,Q9H496,Q9H496,0.145120639,0.122365172,4.776351476,0.753167638
ENSG00000104365,IKBKB,O14920,O14920-4;O14920-2;O14920;O14920-3,0.027742386,0.005203191,24.98513185,2.124555665
ENSG00000168938,PPIC,P45877,P45877,0.0417,0.01876,16.62223455,1.567592627
ENSG00000179271,GADD45GIP1,Q8TAE8,Q8TAE8,0.053623689,0.03766,12.92613761,1.264945145
ENSG00000127914,AKAP9,Q99996,Q99996-2;Q99996-5;Q99996-3;Q99996;Q99996-6;Q99996-4,0.043347664,0.01915054,15.9904159,1.558644426
ENSG00000114446,IFT57,Q9NWB7,Q9NWB7,0.0341,0.00857,20.32689679,1.907844639
ENSG00000182180,MRPS16,Q9Y3D3,Q9Y3D3;Q9Y3D3-2,0.04029392,0.05367,17.20227712,1.111093866
ENSG00000084463,WBP11,Q9Y2W2,Q9Y2W2,0.043241647,0.017357943,16.02962041,1.601327192
ENSG00000134899,ERCC5,P28715,P28715;P28715-2,0.042263459,0.017778909,16.40062575,1.590920358
ENSG00000130024,PHF10,Q8WUB8,Q8WUB8-3;Q8WUB8-2;Q8WUB8,0.0268,0.00386,25.86370077,2.254238156
ENSG00000144455,SUMF1,Q8NBK3,Q8NBK3-4;Q8NBK3-5;Q8NBK3;Q8NBK3-3,0.037156426,0.014461784,18.65483991,1.680603587
ENSG00000125651,GTF2F1,P35269,P35269,0.0390492,0.013517688,17.75061167,1.709923029
ENSG00000148180,GSN,P06396,P06396-2,0.0202,#NUM!,34.31421686,NA
ENSG00000139990,DCAF5,Q96JK2,Q96JK2-2;Q96JK2-3;Q96JK2,0.165505287,0.136815742,4.188066698,0.704689392
ENSG00000063978,RNF4,P78317,P78317,0.366,0.33976,1.893844756,0.309653213
ENSG00000176473,WDR25,Q64LD2,Q64LD2,0.06593421,0.041144385,10.51270933,1.226514888
ENSG00000278535,DHRS11,Q6UWP2,Q6UWP2;Q6UWP2-2,0.031098553,0.00527,22.28872771,2.119014846
ENSG00000104695,PPP2CB,P62714,P62714,0.0365,0.014442832,18.99033371,1.681173098
ENSG00000146701,MDH2,P40926,P40926;P40926-2,0.026445415,0.00572,26.21048556,2.083429432
ENSG00000092621,PHGDH,O43175,O43175,0.027695487,0.005689921,25.0274415,2.085719231
ENSG00000169714,CNBP,P62633,P62633-2;P62633;P62633-7;P62633-3,0.025697276,0.00536,26.97356628,2.111660671
ENSG00000092201,SUPT16H,Q9Y5B9,Q9Y5B9,0.033398653,0.01062,20.75374679,1.814700944
ENSG00000105486,LIG1,P18858,P18858;P18858-3;P18858-2,0.060678909,0.03617299,11.42319781,1.282441054
ENSG00000089248,ERP29,P30040,P30040;P30040-2,0.025395078,0.003273164,27.29454792,2.325857747
ENSG00000100413,POLR3H,Q9Y535,Q9Y535-2;Q9Y535,0.076201772,0.049857553,9.096208208,1.143094501
ENSG00000149798,CDC42EP2,O14613,O14613,0.095906204,0.073159054,7.227344534,0.976557379
ENSG00000196923,PDLIM7,Q9NR12,Q9NR12;Q9NR12-5;Q9NR12-6;Q9NR12-4;Q9NR12-3,0.03539774,0.009514894,19.58167894,1.862421525
ENSG00000148444,COMMD3,Q9UBI1,Q9UBI1,0.032,0.00656,21.66084939,2.023921622
ENSG00000170248,PDCD6IP,Q8WUM4,Q8WUM4;Q8WUM4-2;Q8WUM4-3,0.035854846,0.009939074,19.33203606,1.843479519
ENSG00000196712,NF1,P21359,P21359-2;P21359-6;P21359;P21359-4,0.041621148,0.015719644,16.65372547,1.644382761
ENSG00000196352,CD55,P08174,P08174-6;P08174-7,0.047415715,0.021270172,14.61851171,1.513054467
ENSG00000100629,CEP128,Q6ZU80,Q6ZU80-1;Q6ZU80;Q6ZU80-3,0.0394,0.01692,17.59256803,1.612425102
ENSG00000103111,MON1B,Q7L1V2,Q7L1V2-2;Q7L1V2,0.036271201,0.009259978,19.11012504,1.874215487
ENSG00000105193,RPS16,P62249,P62249,0.029363923,0.00827,23.60540075,1.923319951
ENSG00000117036,ETV3,P41162,P41162,0.228685373,0.202738889,3.031007932,0.533888398
ENSG00000161960,EIF4A1,P60842,P60842;P60842-2,0.032249031,0.007597052,21.49358164,1.960180359
ENSG00000160633,SAFB,Q15424,Q15424;Q15424-4;Q15424-3;Q15424-2,0.033478501,0.009719486,20.70424807,1.853182181
ENSG00000170946,DNAJC24,Q6P3W2,Q6P3W2-2;Q6P3W2,0.085748469,0.061175858,8.083493334,1.054245392
ENSG00000198755,RPL10A,P62906,P62906,0.033222583,0.010748544,20.86373559,1.809475819
ENSG00000143420,ENSA,O43768,O43768-2;O43768;O43768-9;O43768-3;O43768-4;O43768-8,0.046504838,0.02205796,14.90484009,1.497260116
ENSG00000125630,POLR1B,Q9H9Y6,Q9H9Y6;Q9H9Y6-3;Q9H9Y6-5,0.04559989,0.019709749,15.20063262,1.546144371
ENSG00000099956,SMARCB1,Q12824,Q12824;Q12824-2,0.036431854,0.01207,19.02585515,1.759118191
ENSG00000108592,FTSJ3,Q8IY81,Q8IY81,0.033674916,0.009177483,20.58348626,1.878101857
ENSG00000090447,TFAP4,Q01664,Q01664,0.223,0.19676,3.108283321,0.546888647
ENSG00000145335,SNCA,P37840,P37840-2;P37840;P37840-3,0.028708013,0.00534118,24.14472868,2.113188276
ENSG00000100889,PCK2,Q16822,Q16822;Q16822-2,0.026008845,0.010909775,26.65044103,1.80300965
ENSG00000131373,HACL1,Q9UJ83,Q9UJ83-2;Q9UJ83;Q9UJ83-3;Q9UJ83-4,0.032150894,0.01292,21.55918823,1.729562947
ENSG00000167524,SGK494,Q96LW2,Q96LW2-2;Q96LW2,0.0139,#NUM!,49.86670364,NA
ENSG00000204351,SKIV2L,Q15477,Q15477,0.025999808,0.00966,26.65970413,1.855848335
ENSG00000147889,CDKN2A,Q8N726,Q8N726;Q8N726-2,0.07764406,0.051196422,8.927240328,1.131585853
ENSG00000122085,MTERF4,Q7Z6M4,Q7Z6M4,0.0714,0.04892,9.707943705,1.151339013
ENSG00000168802,CHTF8,P0CG13,P0CG13,0.024399795,0.005921756,28.40790991,2.068374916
ENSG00000067704,IARS2,Q9NSE4,Q9NSE4,0.02694216,0.00276,25.72723099,2.399916379
ENSG00000183665,TRMT12,Q53H54,Q53H54,0.0568,0.03056,12.20329543,1.355672111
ENSG00000124228,DDX27,Q96GQ7,Q96GQ7,0.047749764,0.022061283,14.51624295,1.497194699
ENSG00000136044,APPL2,Q8NEU8,Q8NEU8;Q8NEU8-3;Q8NEU8-2,0.036899458,0.012031758,18.78475236,1.760496374
ENSG00000123297,TSFM,P43897,P43897;P43897-4,0.024499796,0.00526,28.29195732,2.119839717
ENSG00000168172,HOOK3,Q86VS8,Q86VS8,0.045278361,0.01905491,15.3085748,1.560818556
ENSG00000104529,EEF1D,P29692,P29692-3,0.041028039,0.015461927,16.89447495,1.65156183
ENSG00000007168,PAFAH1B1,P43034,P43034;P43034-2,0.033699852,0.009776052,20.56825615,1.850661941
ENSG00000198585,NUDT16,Q96DE0,Q96DE0-3;Q96DE0;Q96DE0-2;Q96DE0-4,0.0355,0.015670265,19.52527269,1.645749125
ENSG00000149269,PAK1,Q13153,Q13153;Q13153-2,0.048850486,0.022940928,14.18915623,1.48021447
ENSG00000182400,TRAPPC6B,Q86SZ2,Q86SZ2-2;Q86SZ2,0.0272,0.00526,25.48335223,2.119839717
ENSG00000196531,NACA,Q13765,Q13765;E9PAV3-2;E9PAV3,0.045537896,0.022909631,15.22132634,1.480807364
ENSG00000068305,MEF2A,Q02078,Q02078-4;Q02078-6;Q02078-2;Q02078-3;Q02078-5;Q02078;Q02078-8;Q02078-7,0.098392073,0.072400561,7.044746192,0.981083531
ENSG00000265241,RBM8A,Q9Y5S9,Q9Y5S9,0.03214965,0.00982,21.56002255,1.848713973
ENSG00000105011,ASF1B,Q9NVP2,Q9NVP2,0.0915,0.06526,7.575379023,1.026178392
ENSG00000076108,BAZ2A,Q9UIF9,Q9UIF9-2;Q9UIF9-3;Q9UIF9,0.077481353,0.051597473,8.945987097,1.12819703
ENSG00000108384,RAD51C,O43502,O43502;O43502-2,0.0887,0.06246,7.814511618,1.045223481
ENSG00000162419,GMEB1,Q9Y692,Q9Y692-2;Q9Y692,0.102,0.07576,6.795560594,0.961385495
ENSG00000108021,FAM208B,Q5VWN6,Q5VWN6;Q5VWN6-2,0.132,0.10647,5.251115004,0.813598207
ENSG00000140743,CDR2,Q01850,Q01850,0.181499311,0.155614932,3.819007222,0.648774193
ENSG00000105829,BET1,O15155,O15155;O15155-2,0.027473624,0.007417358,25.22955063,1.970576219
ENSG00000115274,INO80B,Q9C086,Q9C086,0.0391,0.01357,17.72754937,1.708245613
ENSG00000117713,ARID1A,O14497,O14497;O14497-3,0.038093569,0.013093831,18.19591072,1.723758743
ENSG00000117597,DIEXF,Q68CQ4,Q68CQ4,0.061003115,0.034783932,11.36248836,1.299446792
ENSG00000141452,C18orf8,Q96DM3,Q96DM3,0.026199237,0.00132,26.45677011,2.72025153
ENSG00000122863,CHST3,Q7LGC8,Q7LGC8,0.136762568,0.111228313,5.06825216,0.794610111
ENSG00000123562,MORF4L2,Q15014,Q15014,0.308204478,0.285577197,2.248984784,0.385101935
ENSG00000071553,ATP6AP1,Q15904,Q15904,0.206041258,0.18129687,3.364118368,0.582435154
ENSG00000083799,CYLD,Q9NQC7,Q9NQC7-2;Q9NQC7,0.125,0.10147,5.545177444,0.834487801
ENSG00000271601,LIX1L,Q8IVB5,Q8IVB5,0.127,0.10147,5.457851815,0.834487801
ENSG00000205981,DNAJC19,Q96DA6,Q96DA6-2;Q96DA6,0.027473624,0.01126,25.22955063,1.789287071
ENSG00000144524,COPS7B,Q9H9Q2,Q9H9Q2;Q9H9Q2-3,0.026089845,0.00416,26.56770045,2.22173213
ENSG00000074266,EED,O75530,O75530-3;O75530;O75530-2,0.037440353,0.013303842,18.51337215,1.716848397
ENSG00000111371,SLC38A1,Q9H2H9,Q9H2H9,0.033699407,0.010958175,20.56852782,1.801087228
ENSG00000198910,L1CAM,P32004,P32004-3;P32004-2;P32004,0.048597942,0.025931008,14.26289154,1.427006054
ENSG00000100280,AP1B1,Q10567,Q10567-3;Q10567-4,0.0232,0.01136,29.87703364,1.78544713
ENSG00000130227,XPO7,Q9UIA9,Q9UIA9,0.028547855,0.00496,24.28018467,2.145343784
ENSG00000164535,DAGLB,Q8NCG7,Q8NCG7-2;Q8NCG7-4;Q8NCG7,0.0379,0.013857857,18.28884381,1.699129386
ENSG00000142230,SAE1,Q9UBE0,Q9UBE0;Q9UBE0-2;Q9UBE0-3,0.034598699,0.009213696,20.03390858,1.876391567
ENSG00000168005,C11orf84,Q9BUA3,Q9BUA3,0.122,0.09926,5.681534267,0.84405119
ENSG00000162441,LZIC,Q8WZA0,Q8WZA0;Q8WZA0-2,0.027,0.00696,25.6721178,1.998216221
ENSG00000107679,PLEKHA1,Q9HB21,Q9HB21;Q9HB21-2,0.055648181,0.029754112,12.45588218,1.367278463
ENSG00000145348,TBCK,Q8TEA7,Q8TEA7-3;Q8TEA7-2;Q8TEA7,0.0636,0.04086,10.89854057,1.229527099
ENSG00000142089,IFITM3,Q01628,Q01628,0.0359,0.00966,19.30772091,1.855848335
ENSG00000070785,EIF2B3,Q9NR50,Q9NR50;Q9NR50-3;Q9NR50-2,0.036688145,0.012754278,18.89294693,1.735169592
ENSG00000100314,CABP7,Q86V35,Q86V35,0.049722932,0.025611857,13.94019114,1.432384399
ENSG00000170448,NFXL1,Q6ZNB6,Q6ZNB6;Q6ZNB6-2,0.0416,0.01912,16.66219184,1.559337573
ENSG00000185104,FAF1,Q9UNN5,Q9UNN5;Q9UNN5-2,0.042849271,0.016954209,16.17640555,1.611547931
ENSG00000182154,MRPL41,Q8IXM3,Q8IXM3,0.029240383,0.00796,23.7051334,1.939912393
ENSG00000166446,CDYL2,Q8N8U2,Q8N8U2,0.0391,0.01662,17.72754937,1.620194442
ENSG00000100207,TCF20,Q9UGU0,Q9UGU0;Q9UGU0-2,0.04729482,0.021388997,14.65587945,1.510635038
ENSG00000174938,SEZ6L2,Q6UXD5,Q6UXD5-6;Q6UXD5-2;Q6UXD5-3;Q6UXD5-5;Q6UXD5;Q6UXD5-4,0.050660636,0.024035228,13.6821651,1.459977209
ENSG00000156261,CCT8,P50990,P50990-2;P50990;P50990-3,0.032048089,0.00711561,21.62834681,1.988613349
ENSG00000154839,SKA1,Q96BD8,Q96BD8-2;Q96BD8,0.055602158,0.10852,12.46619201,0.805315676
ENSG00000136381,IREB2,P48200,P48200;P48200-2,0.033246955,0.008164998,20.84844118,1.928869353
ENSG00000204576,PRR3,P79522,P79522-2;P79522,0.030274742,0.01936,22.89523002,1.553920108
ENSG00000100280,AP1B1,Q10567,Q10567-2;Q10567,0.039924429,0.013722944,17.36148029,1.703378161
ENSG00000114315,HES1,Q14469,Q14469,0.029641862,0.02982,23.38406318,1.366317822
ENSG00000164889,SLC4A2,P04920,P04920;P04920-2;P04920-3,0.0496,0.02407,13.97474154,1.459349371
ENSG00000204619,PPP1R11,O60927,O60927,0.03946226,0.013853635,17.56481186,1.699261723
ENSG00000182095,TNRC18,O15417,O15417;O15417-2,0.231486501,0.208873443,2.994330894,0.520942235
ENSG00000183814,LIN9,Q5TKA1,Q5TKA1-3;Q5TKA1;Q5TKA1-2,0.078999937,0.053114388,8.774021973,1.11561328
ENSG00000144674,GOLGA4,Q13439,Q13439-3;Q13439-4;Q13439;Q13439-5,0.045387223,0.019249914,15.27185707,1.556396661
ENSG00000197965,MPZL1,O95297,O95297-2;O95297;O95297-4;O95297-3,0.031,0.00852,22.35958647,1.910385866
ENSG00000138814,PPP3CA,Q08209,Q08209-2;Q08209-3;Q08209;Q08209-5,0.02838873,0.003013337,24.41627987,2.361777754
ENSG00000151131,C12orf45,Q8N5I9,Q8N5I9,0.191,0.16547,3.62904283,0.622106194
ENSG00000081177,EXD2,Q9NVH0,Q9NVH0-2;Q9NVH0,0.0819,0.05637,8.463335538,1.089777426
ENSG00000130699,TAF4,O00268,O00268,0.032479532,0.00987,21.34104581,1.846508308
ENSG00000135837,CEP350,Q5VT06,Q5VT06,0.069239584,0.046451105,10.01085131,1.173829407
ENSG00000106588,PSMA2,P25787,P25787,0.033694658,0.012520032,20.5714263,1.743220024
ENSG00000145012,LPP,Q93052,Q93052,0.030199834,0.005067879,22.95201922,2.135999203
ENSG00000007923,DNAJC11,Q9NVH1,Q9NVH1-3;Q9NVH1-2;Q9NVH1,0.0587,0.03622,11.8082995,1.281877015
ENSG00000164758,MED30,Q96HR3,Q96HR3-2;Q96HR3,0.0377,0.01146,18.38586686,1.781640843
ENSG00000163682,RPL9,P32969,P32969,0.022315914,0.01027,31.06066786,1.829255017
ENSG00000109971,HSPA8,P11142,P11142;P11142-2,0.035163618,0.010813575,19.71205549,1.806856172
ENSG00000105640,RPL18A,Q02543,Q02543,0.022989345,#NUM!,30.15080115,NA
ENSG00000075239,ACAT1,P24752,P24752;P24752-2,0.02417023,0.00463586,28.67772427,2.174695128
ENSG00000164609,SLU7,O95391,O95391,0.102975725,0.078244243,6.731170658,0.947373067
ENSG00000144591,GMPPA,Q96IJ6,Q96IJ6;Q96IJ6-2,0.031120733,0.007957789,22.27284263,1.940033061
ENSG00000047849,MAP4,P27816,P27816-3,0.018213731,#NUM!,38.05629815,NA
ENSG00000090061,CCNK,O75909,O75909;O75909-4;O75909-1;O75909-2,0.039940956,0.015805607,17.35429601,1.642014293
ENSG00000078808,SDF4,Q9BRK5,Q9BRK5;Q9BRK5-6;Q9BRK5-4;Q9BRK5-3;Q9BRK5-2,0.091836921,0.069225438,7.547587348,1.000559752
ENSG00000184056,VPS33B,Q9H267,Q9H267;Q9H267-2,0.03494281,0.011402947,19.83661795,1.783808356
ENSG00000099797,TECR,Q9NZ01,Q9NZ01;Q9NZ01-2,0.0163,0.00972,42.52436691,1.853159196
ENSG00000175334,BANF1,O75531,O75531,0.034135465,0.009494082,20.30577793,1.863372466
ENSG00000140307,GTF2A2,P52657,P52657,0.049759924,0.07462,13.92982806,0.967970216
ENSG00000146112,PPP1R18,Q6NYC8,Q6NYC8;Q6NYC8-3;Q6NYC8-4,0.034085334,0.008102481,20.33564285,1.932207434
ENSG00000126878,AIF1L,Q9BQI0,Q9BQI0-3;Q9BQI0;Q9BQI0-2,0.0165,#NUM!,42.00892003,NA
ENSG00000148450,MSRB2,Q9Y3D2,Q9Y3D2,0.0416,0.01536,16.66219184,1.654434245
ENSG00000143155,TIPRL,O75663,O75663;O75663-2,0.034810918,0.010711965,19.9117755,1.810956305
ENSG00000235173,HGH1,Q9BTY7,Q9BTY7,0.038793685,0.012871837,17.86752611,1.731184913
ENSG00000180818,HOXC10,Q9NYD6,Q9NYD6,0.080075027,0.056092989,8.656221593,1.091916879
ENSG00000149182,ARFGAP2,Q8N6H7,Q8N6H7;Q8N6H7-2,0.041088441,0.017284201,16.86963926,1.603176156
ENSG00000169607,CKAP2L,Q8IYA6,Q8IYA6;Q8IYA6-3;Q8IYA6-2,0.259,0.23276,2.67624394,0.473917113
ENSG00000141582,CBX4,O00257,O00257;O00257-3,0.131,0.10547,5.291199852,0.817696515
ENSG00000140259,MFAP1,P55081,P55081,0.060417464,0.036130115,11.47262944,1.282956119
ENSG00000154639,CXADR,P78310,P78310-7;P78310-2;P78310-6;P78310,0.0236,0.01476,29.37064324,1.671739104
ENSG00000131584,ACAP3,Q96P50,Q96P50,0.0352,0.01272,19.69168127,1.73633835
ENSG00000100116,GCAT,O75600,O75600;O75600-2,0.043979995,0.013036533,15.76051051,1.725663343
ENSG00000101868,POLA1,P09884,P09884,0.059294603,0.036683882,11.68988643,1.276350173
ENSG00000149196,C11orf73,Q53FT3,Q53FT3,0.054212914,0.027464479,12.78564708,1.402054098
ENSG00000163001,CFAP36,Q96G28,Q96G28;Q96G28-2,0.054705393,0.02981079,12.67054572,1.366451976
ENSG00000075142,SRI,P30626,P30626-3;P30626-2;P30626,0.022798026,0.005420627,30.40382415,2.106775915
ENSG00000196072,BLOC1S2,Q6QNY1,Q6QNY1;Q6QNY1-2,0.075894664,0.048747414,9.133016018,1.152873877
ENSG00000164941,INTS8,Q75QN2,Q75QN2-2;Q75QN2,0.023165492,0.00496,29.9215399,2.145343784
ENSG00000115414,FN1,P02751,P02751-5;P02751-17;P02751-3;P02751;P02751-10;P02751-6;P02751-9;P02751-14;P02751-8;P02751-7;P02751-15;P02751-13;P02751-4,0.161,0.137889504,4.305261991,0.701294253
ENSG00000100258,LMF2,Q9BU23,Q9BU23-3;Q9BU23-2;Q9BU23,0.03549183,0.03696,19.52976726,1.273093499
ENSG00000021776,AQR,O60306,O60306,0.049436626,0.02389234,14.02092407,1.462566779
ENSG00000122786,CALD1,Q05682,Q05682,0.034737012,0.009492429,19.95413944,1.863448124
ENSG00000065183,WDR3,Q9UNX4,Q9UNX4,0.042607746,0.017634948,16.26810262,1.594451271
ENSG00000089639,GMIP,Q9P107,Q9P107-2;Q9P107,0.0362,0.00996,19.14771217,1.842566123
ENSG00000167363,FN3K,Q9H479,Q9H479,0.0275,0.00622,25.20535202,2.047035076
ENSG00000047644,WWC3,Q9ULE0,Q9ULE0;Q9ULE0-2,0.064527514,0.040076467,10.74188579,1.237936033
ENSG00000184368,MAP7D2,Q96T17,Q96T17-2;Q96T17;Q96T17-4;Q96T17-3,0.047387235,0.02226,14.62729756,1.493300301
ENSG00000068796,KIF2A,O00139,O00139-1;O00139-5;O00139;O00139-4,0.0438,0.01827,15.82527809,1.579086914
ENSG00000116977,LGALS8,O00214,O00214-2;O00214,0.041299516,0.015107932,16.78342151,1.661620448
ENSG00000133863,TEX15,Q9BXT5,Q9BXT5,0.00958,#NUM!,72.35356791,NA
ENSG00000126953,TIMM8A,O60220,O60220,0.0254,0.019146446,27.28925908,1.558737287
ENSG00000145782,ATG12,O94817,O94817,0.0734,0.04787,9.443422078,1.160762034
ENSG00000151239,TWF1,Q12792,Q12792;Q12792-4,0.035345721,0.010909225,19.61049765,1.803031544
ENSG00000105329,TGFB1,P01137,P01137,0.110837719,0.08525914,6.253712053,0.910084515
ENSG00000106052,TAX1BP1,Q86VP1,Q86VP1-2;Q86VP1-4;Q86VP1;Q86VP1-3,0.151261363,0.128600759,4.582447003,0.731581929
ENSG00000277363,SRCIN1,Q9C0H9,Q9C0H9;Q9C0H9-5,0.053110639,0.028746815,13.05100429,1.38223572
ENSG00000005007,UPF1,Q92900,Q92900-2;Q92900,0.028282327,0.00377,24.50813858,2.264484111
ENSG00000132603,NIP7,Q9Y221,Q9Y221-2;Q9Y221,0.0329,0.009408804,21.06830336,1.867291022
ENSG00000122482,ZNF644,Q9H582,Q9H582;Q9H582-2,0.16,0.13726,4.332169878,0.703281466
ENSG00000123992,DNPEP,Q9ULA0,Q9ULA0,0.031855141,0.01886,21.75935066,1.565283773
ENSG00000116898,MRPS15,P82914,P82914,0.07766975,0.05334024,8.924287568,1.113770496
ENSG00000053108,FSTL4,Q6MZW2,Q6MZW2-3;Q6MZW2-2;Q6MZW2,0.112889326,0.086950257,6.1400595,0.901554591
ENSG00000144744,UBA3,Q8TBC4,Q8TBC4;Q8TBC4-2,0.026195229,0.001092428,26.46081818,2.802432444
ENSG00000185989,RASA3,Q14644,Q14644-2;Q14644,0.0495,0.02397,14.00297334,1.461157427
ENSG00000160818,GPATCH4,Q5T3I0,Q5T3I0;Q5T3I0-3;Q5T3I0-2,0.06614983,0.040981162,10.47844237,1.228241198
ENSG00000179163,FUCA1,P04066,P04066,0.0432,0.01767,16.04507362,1.593588911
ENSG00000105819,PMPCB,O75439,O75439,0.042832815,0.016701066,16.18262046,1.618081273
ENSG00000115761,NOL10,Q9BSC4,Q9BSC4;Q9BSC4-2;Q9BSC4-4,0.05318496,0.029088936,13.03276672,1.377097624
ENSG00000084774,CAD,P27708,P27708,0.029879759,0.00622,23.19788388,2.047035076
ENSG00000107874,CUEDC2,Q9H467,Q9H467,0.174897113,0.14863895,3.963171091,0.668692831
ENSG00000173898,SPTBN2,O15020,O15020;O15020-2,0.054087429,0.028366757,12.81531015,1.388015773
ENSG00000100664,EIF5,P55010,P55010,0.03739385,0.011742398,18.53639529,1.771068682
ENSG00000100395,L3MBTL2,Q969R5,Q969R5;Q969R5-2;Q969R5-3,0.112745732,0.08749146,6.147879574,0.898859796
ENSG00000105700,KXD1,Q9BQD3,Q9BQD3,0.035734577,0.01127,19.39710043,1.788901545
ENSG00000243667,WDR92,Q96MX6,Q96MX6;Q96MX6-2,0.044249746,0.019339168,15.66443306,1.554387686
ENSG00000166794,PPIB,P23284,P23284,0.025893049,0.00282,26.76962352,2.390576353
ENSG00000135631,RAB11FIP5,Q9BXF6,Q9BXF6,0.033198343,0.007901101,20.87896898,1.943137837
ENSG00000132382,MYBBP1A,Q9BQG0,Q9BQG0;Q9BQG0-2,0.040713634,0.014590517,17.02494008,1.676754766
ENSG00000162517,PEF1,Q9UBV8,Q9UBV8,0.032840828,0.023886549,21.10626368,1.46267206
ENSG00000167548,KMT2D,O14686,O14686;O14686-3,0.0659,0.04036,10.51816662,1.234874303
ENSG00000007392,LUC7L,Q9NQ29,Q9NQ29-3;Q9NQ29;Q9NQ29-2,0.039215303,0.015034134,17.67542579,1.66374703
ENSG00000155636,RBM45,Q8IUH3,Q8IUH3-3;Q8IUH3;Q8IUH3-2,0.046824353,0.022523281,14.8031343,1.4881938
