Gene_ID	brain_1	brain_2	brain_3	liver_1	liver_2	liver_3	testis_1	testis_2	testis_3
ENSG00000182326	41.7806	62.4625	33.7439	2744.2367	2030.9634	1967.1181	155.4618	215.573	851.6086
ENSG00000182327	0.3166	0.0891	0.2108	40.0944	45.2505	27.3717	NA	NA	NA
ENSG00000182329	NA	NA	NA	0.4761	0.1333	0.4919	0.4576	0.3307	0.0604
ENSG00000182333	NA	NA	NA	NA	NA	NA	0.5688	0.1713	0.0376
ENSG00000182334	NA	NA	NA	NA	NA	NA	0	0.0438	0
ENSG00000182348	1.7607	0.6742	1.8143	NA	NA	NA	NA	NA	NA
ENSG00000182359	19.5166	15.1019	18.3514	0.7611	1.2519	2.1297	2.8034	3.4563	2.0052
ENSG00000182362	21.5367	35.059	32.0151	12.497	15.5991	18.3712	135.5831	106.4247	41.4895
ENSG00000182372	19.0023	27.9974	16.8965	3.3528	4.3238	8.0246	29.8257	19.1464	25.3311
ENSG00000182378	5.5836	4.9761	8.7371	0.765	2.3938	8.162	9.9574	7.2987	12.6302
ENSG00000182379	10.9828	9.8041	7.3688	NA	NA	NA	0.8919	0.7963	1.9404
ENSG00000182389	61.7346	56.7261	78.8066	NA	NA	NA	5.1646	3.2587	2.4034
ENSG00000182393	NA	NA	NA	0	0	0	NA	NA	NA
ENSG00000182400	123.7447	88.5609	112.3188	7.3357	10.4746	13.9373	50.9814	60.179	23.5688
ENSG00000182405	8.6982	4.9922	9.9555	0.0746	0.3065	0.5141	2.1026	1.7728	0.8441
ENSG00000182415	0	0	0	NA	NA	NA	0	0	0
ENSG00000182446	40.3955	34.3945	33.8112	13.3109	22.9906	11.554	38.5531	34.5065	73.4863
ENSG00000182447	0.3868	0.1904	0.1802	NA	NA	NA	NA	NA	NA
ENSG00000182450	3.385	3.828	4.4983	NA	NA	NA	NA	NA	NA
ENSG00000182459	NA	NA	NA	NA	NA	NA	26.3323	26.4272	12.5369
ENSG00000182463	4.0331	2.7824	4.2661	1.0693	1.5338	2.5022	8.3579	11.8131	12.9371
ENSG00000182472	0	0.0765	0.2896	0.1375	0.6932	0.1895	0.0911	0	0.5053
ENSG00000182473	64.367	58.4996	63.336	8.9785	16.5932	14.1842	61.2075	43.8844	66.861
ENSG00000182481	39.1913	26.8872	41.6377	5.6118	6.1307	5.7475	153.8924	195.0056	147.4651
ENSG00000182492	24.7638	54.1927	19.4124	83.7646	38.0102	157.3947	44.6821	40.9336	807.0085
ENSG00000182504	27.2028	28.9918	14.5534	NA	NA	NA	26.4335	20.4723	14.9032
ENSG00000182508	2.4498	6.5893	5.4578	NA	NA	NA	NA	NA	NA
ENSG00000182511	1.7008	1.7536	2.0638	2.5538	5.7095	9.1016	2.4583	2.4122	7.2891
ENSG00000182512	62.0968	62.2122	52.4252	30.5437	52.0842	36.3985	145.9087	209.4506	78.1743
ENSG00000182518	11.512	18.0028	13.7806	3.6138	5.8613	6.4661	25.7402	31.7749	18.5399
ENSG00000182533	NA	NA	NA	NA	NA	NA	0	0	0.263
ENSG00000182534	9.4215	11.6142	20.951	2.1315	0.7639	0.9005	83.8098	93.2864	100.9835
ENSG00000182541	1.6453	4.355	1.9916	1.7569	1.0349	1.0372	33.8196	28.4722	27.5633
ENSG00000182544	13	16.4039	11.4619	5.0108	4.5255	2.2119	14.882	13.4268	23.8307
ENSG00000182545	0	0	0.2009	0	0	0	0.4632	0.3348	2.0802
ENSG00000182551	115.1033	143.3833	93.1978	459.3441	1140.4199	1516.9253	210.3967	354.4126	271.8972
ENSG00000182552	8.1745	11.2822	8.075	2.8542	3.6284	5.278	19.3001	27.1215	15.7828
ENSG00000182557	NA	NA	NA	0	0.0729	0	0.9134	0.385	0.6334
ENSG00000182566	2.0766	2.3068	3.2258	147.8806	45.8739	62.0307	0.7259	2.0402	2.5729
ENSG00000182568	78.0354	31.329	76.9859	0.3626	0.748	0.6222	5.8992	4.3298	1.8443
ENSG00000182575	10.7872	6.0066	11.3371	NA	NA	NA	1.3457	0.9725	3.3771
ENSG00000182578	41.7863	93.6332	32.8884	18.5274	17.2122	21.1362	16.8038	21.4184	137.7159
ENSG00000182580	5.7631	3.2798	4.8665	0.0433	0.2423	0.0795	0.3849	0.3651	3.9587
ENSG00000182583	0	0	0	0	0	0	5.7219	26.973	1.3627
ENSG00000182584	0	0.1057	0.3002	0	0.1327	0.0816	15.9485	16.003	0.914
ENSG00000182585	NA	NA	NA	NA	NA	NA	0.1244	0	0
ENSG00000182591	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000182600	6.386	28.3487	5.246	1.0756	4.8181	10.7558	1.4617	1.1204	2.2116
ENSG00000182601	3.9297	2.5321	3.8513	NA	NA	NA	0.1629	0	0
ENSG00000182606	14.5589	12.2962	18.5583	0.3556	0.8884	0.6783	10.1283	5.3301	8.7676
ENSG00000182612	NA	NA	NA	0.259	0.7667	0.2719	0.2469	0.4163	1.1033
ENSG00000182613	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000182621	159.8417	71.1394	151.9484	0.4452	0.4362	0.3577	4.994	2.8238	1.5072
ENSG00000182628	24.4617	26.1106	19.975	8.1264	8.6324	6.2011	42.3906	37.1982	58.8532
ENSG00000182631	1.2362	2.1301	1.964	NA	NA	NA	NA	NA	NA
ENSG00000182634	0	0	0	NA	NA	NA	0	0	0
ENSG00000182636	100.1445	150.8557	108.7449	4.2562	3.1439	4.7405	84.333	162.5873	204.0373
ENSG00000182645	NA	NA	NA	NA	NA	NA	21.5952	15.2525	4.0513
ENSG00000182652	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000182667	118.1217	149.6168	146.0981	NA	NA	NA	0.6137	0.6468	0.993
ENSG00000182670	43.5516	22.4872	46.8804	0.8636	2.1921	1.7646	15.796	15.5516	8.834
ENSG00000182674	12.2928	6.0733	14.9125	NA	NA	NA	0.5207	0.5752	0.249
ENSG00000182676	0	0	0	0.0941	0.1053	0.1728	3.1633	2.0004	0
ENSG00000182685	1.1533	0	1.5049	0	0	0.0292	14.0882	9.7296	13.6151
ENSG00000182687	NA	NA	NA	0.0752	0	0.0173	0.1254	0.2818	0.1159
ENSG00000182698	0.3773	0.3715	0.5861	NA	NA	NA	0.6176	0.5207	0
ENSG00000182700	1.2227	2.167	5.2422	0.27	0.1512	0.124	2.4018	1.7719	1.1104
ENSG00000182704	1.4628	2.4525	0.8844	61.2433	176.9789	125.9557	11.9988	11.5069	74.0171
ENSG00000182712	10.9085	28.8306	10.3457	9.5086	11.4769	19.1145	NA	NA	NA
ENSG00000182718	5.9422	15.4495	7.5295	34.7526	19.6191	17.6297	122.1151	177.6195	419.7567
ENSG00000182732	21.9683	10.2074	24.1442	NA	NA	NA	7.527	5.0254	0.8188
ENSG00000182742	NA	NA	NA	0.5207	0.324	0.8236	2.7663	1.1391	1.9035
ENSG00000182749	4.6427	6.1825	3.2632	2.8571	10.2815	2.2381	80.0325	66.1795	104.5394
ENSG00000182752	NA	NA	NA	NA	NA	NA	2.5412	3.6359	2.2784
ENSG00000182759	0.1865	0	0	0	0	0	1.0533	0.6564	0.8469
ENSG00000182768	NA	NA	NA	7.8391	13.9235	11.8996	NA	NA	NA
ENSG00000182771	27.7435	33.0972	28.3324	NA	NA	NA	3.9561	2.845	5.6301
ENSG00000182774	NA	NA	NA	112.4573	132.725	76.9918	NA	NA	NA
ENSG00000182782	0.0726	0	0	0.0801	0.3364	0.4598	0.2672	0.1127	0.3294
ENSG00000182783	0	0	0	NA	NA	NA	0	0	0
ENSG00000182791	0.6525	0.566	1.057	0.0515	0.0576	0.0394	14.7244	13.6853	1.8693
ENSG00000182795	NA	NA	NA	0.6553	0.344	0.1316	0.592	0.7679	0.0842
ENSG00000182798	NA	NA	NA	NA	NA	NA	7.3123	5.922	2.224
ENSG00000182809	114.3588	132.5086	125.5519	12.208	15.1952	10.1545	15.5915	15.5005	70.9323
ENSG00000182810	5.4675	8.3876	8.0308	3.0453	5.6137	4.9377	14.9235	13.7956	18.5917
ENSG00000182816	NA	NA	NA	NA	NA	NA	0.2763	0	0
ENSG00000182827	32.6505	36.6957	37.6448	11.8788	20.001	16.3767	123.3834	103.3331	103.5397
ENSG00000182831	139.4655	126.7696	116.0327	19.7567	24.8765	32.8925	95.6865	73.2987	92.3824
ENSG00000182836	33.5455	43.69	28.1705	6.3787	0.5102	1.6737	NA	NA	NA
ENSG00000182853	0.8456	1.7934	1.2732	14.077	4.7054	7.4205	1.9167	2.2221	5.3166
ENSG00000182858	8.9923	9.4125	7.3746	6.5594	4.1738	4.874	5.5698	4.5844	7.7248
ENSG00000182866	0	0	0	0.5146	0.2881	0.4595	1.1927	1.0429	2.6549
ENSG00000182870	18.1896	18.4913	25.5938	NA	NA	NA	0	0.1149	0.063
ENSG00000182871	3.4762	6.2158	3.1208	151.7352	291.5568	213.9519	13.087	16.502	114.494
ENSG00000182872	16.8927	20.1245	15.2956	2.7406	5.7613	6.1125	13.2343	12.0689	20.3674
ENSG00000182885	NA	NA	NA	NA	NA	NA	0.7599	0	0.2928
ENSG00000182890	0.6851	0.7676	1.1229	2.3995	1.329	1.1977	51.7394	58.8584	26.5471
ENSG00000182896	NA	NA	NA	NA	NA	NA	1.9073	0.8041	0
ENSG00000182899	178.6834	234.0363	205.9071	171.1483	151.8062	165.3229	150.4364	268.828	348.9503
ENSG00000182901	75.1412	52.2801	71.4525	NA	NA	NA	9.6583	4.2462	2.8066
ENSG00000182902	11.7842	36.1259	27.5369	17.0713	6.6914	35.3391	5.404	5.4854	3.7353
ENSG00000182903	7.9201	6.4012	9.5818	1.2757	2.4492	2.678	4.3882	3.1861	5.4098
ENSG00000182916	290.64	341.7856	265.7765	0.4331	0.5658	0.6629	4.3339	11.9098	35.4708
ENSG00000182919	28.3322	31.0238	26.2905	94.4918	233.0615	537.8412	42.1206	42.2189	40.5577
ENSG00000182923	17.9693	15.2183	18.5142	2.8245	5.8443	4.9162	49.6265	35.105	13.3715
ENSG00000182931	NA	NA	NA	NA	NA	NA	2.629	0.5542	0
ENSG00000182934	40.8961	35.8725	41.7966	69.2483	79.6213	55.6026	95.395	98.7222	113.2793
ENSG00000182944	61.3951	99.8935	77.3369	17.0765	34.0804	30.7816	227.5346	194.8659	172.4318
ENSG00000182950	0	0.2364	0.0448	NA	NA	NA	2.4171	3.4297	0.0545
ENSG00000182952	20.4604	46.8644	41.2516	6.7291	7.2669	9.3435	79.9915	58.7326	101.9632
ENSG00000182957	7.0984	9.4514	4.4204	NA	NA	NA	NA	NA	NA
ENSG00000182963	4.1245	2.096	2.8212	NA	NA	NA	16.0257	14.8214	12.4627
ENSG00000182968	3.6381	3.3168	3.2026	0	0	0	0.2481	0.1395	0.2677
ENSG00000182973	11.4826	8.6572	13.1488	2.3876	5.26	5.4009	85.9744	68.0065	22.7546
ENSG00000182974	0	0	0	0	0	0	0.2582	0	0
ENSG00000182979	25.1204	18.2333	23.1734	1.6901	4.0478	2.749	28.6878	17.9942	16.8635
ENSG00000182983	2.1423	2.3514	2.2259	NA	NA	NA	3.3333	1.4052	1.541
ENSG00000182985	128.5012	223.3826	147.7485	72.3394	78.5071	56.1287	297.5666	239.6028	233.8597
ENSG00000182986	2.7439	2.0544	3.5165	0.1429	0.2721	0.3019	4.0371	3.3771	5.1729
ENSG00000182993	1.6104	2.5898	1.7011	0.3556	1.9248	1.3608	44.023	46.6754	8.7135
ENSG00000183010	5.1995	6.2572	3.5	1.0935	0.6378	0.9206	6.3835	6.8346	19.2524
ENSG00000183011	94.95	125.9957	86.0573	51.6078	51.1222	52.7094	53.9116	59.0163	94.6971
ENSG00000183018	5.234	5.7682	4.3413	0.2916	0.6531	0.2921	0	0	0.6814
ENSG00000183020	129.9004	99.009	133.9068	13.7732	18.2474	16.018	42.5029	38.1605	40.1585
ENSG00000183023	110.8454	80.7896	123.5358	1.7098	1.4883	3.4474	NA	NA	NA
ENSG00000183024	0.0841	0	0	NA	NA	NA	0.0516	0.0435	0
ENSG00000183032	0.7043	0.4767	0.1231	NA	NA	NA	16.4823	12.7124	10.4928
ENSG00000183034	NA	NA	NA	NA	NA	NA	0.5759	0.3399	0.0266
ENSG00000183035	NA	NA	NA	NA	NA	NA	58.6072	30.9864	0.4138
ENSG00000183036	272.6931	192.3473	518.2974	0.3037	0	0	1.544	9.5468	9.5173
ENSG00000183044	123.6944	144.1121	130.5959	171.3197	212.9647	323.2949	51.1603	31.2128	46.9439
ENSG00000183048	5.78	7.3985	4.0612	18.2615	60.8314	25.0215	9.8801	6.0292	7.8229
ENSG00000183049	98.3873	105.4982	146.8015	3.966	12.944	5.6196	9.4193	13.8983	28.3465
ENSG00000183054	0	0	0	0	0	0	0	0	0
ENSG00000183060	2.7473	1.7016	2.8911	0	0	0.0507	7.2675	9.486	7.6887
ENSG00000183066	0.0426	0.7969	0.5161	NA	NA	NA	6.7321	14.9435	0.6352
ENSG00000183067	NA	NA	NA	NA	NA	NA	0	0.112	0.43
ENSG00000183077	75.2434	62.5569	49.812	37.4566	80.3509	75.0538	31.7068	47.2979	31.5713
ENSG00000183087	14.6309	19.6963	16.372	6.8162	5.6669	2.4403	55.6081	43.0611	110.7563
ENSG00000183090	12.1128	3.208	20.4345	NA	NA	NA	0.1578	0.1996	0.1094
ENSG00000183091	0.854	0.0779	0.5896	NA	NA	NA	1.1862	0.4616	0.7804
ENSG00000183092	5.629	6.7302	7.7516	NA	NA	NA	0.7369	0.9435	0.9589
ENSG00000183098	5.2487	9.7749	4.8479	16.258	23.8753	15.2804	2.8575	3.3436	8.7889
ENSG00000183111	6.8955	10.5978	4.4061	0.2323	0.5529	0.4668	2.9934	2.8589	5.0946
ENSG00000183114	9.2035	9.062	8.3544	0.0442	0.0742	0.0812	0.0983	0.3314	1.8169
ENSG00000183117	23.1578	10.8502	22.0575	NA	NA	NA	5.8984	5.4157	3.3756
ENSG00000183128	NA	NA	NA	NA	NA	NA	0.141	0.1981	0.2172
ENSG00000183134	0.6002	0.3612	1.3986	NA	NA	NA	0.0409	0.0345	0.0379
ENSG00000183137	12.2933	11.5604	11.0719	0.7907	1.8595	2.5705	19.9429	16.1285	6.1151
ENSG00000183148	0	0	0	NA	NA	NA	0.059	0.0664	0
ENSG00000183150	6.7612	4.4069	6.9823	0.035	0.0196	0	0.5066	0.5257	0.1802
ENSG00000183153	0.2238	0.2204	0.4589	0.0494	0.083	0.2043	0.4396	0.0927	1.2703
ENSG00000183155	84.3414	54.4197	72.3583	6.4668	10.4025	8.8006	109.3008	143.6371	52.3432
ENSG00000183160	3.8127	11.9033	3.4237	NA	NA	NA	5.366	4.8131	32.8824
ENSG00000183161	3.0988	4.2647	4.759	1.3219	2.9826	2.1959	10.0731	10.498	13.151
ENSG00000183166	23.889	18.2619	23.4968	0	0.1701	0.0697	10.2718	8.1389	3.49
ENSG00000183172	54.0426	90.8937	66.5536	31.0495	46.7918	37.0082	25.8192	53.9175	37.4743
ENSG00000183186	8.918	19.3182	15.3702	0	0.1939	0.1113	0.0789	0.0665	0.5471
ENSG00000183196	2.2675	9.1277	1.8337	NA	NA	NA	0.1228	0.1036	0.9463
ENSG00000183206	NA	NA	NA	NA	NA	NA	29.2594	12.2847	1.4079
ENSG00000183207	51.3969	55.7629	57.1095	12.4117	19.4423	14.3566	235.2848	181.4412	81.3129
ENSG00000183208	5.5762	6.0968	5.9626	1.0954	2.538	1.3876	3.78	2.1247	3.3785
ENSG00000183230	15.5335	17.1667	8.2831	0.6188	2.4949	10.9688	7.5119	3.6499	2.3544
ENSG00000183246	0	0	0	0	0	0	0	0	0
ENSG00000183248	15.5087	22.8573	15.0399	NA	NA	NA	2.7679	1.3336	2.1936
ENSG00000183251	0	0	0	0	0	0	0.2085	0	0.0482
ENSG00000183255	107.4636	311.6173	89.0789	105.8444	124.0838	60.8463	311.6122	273.6865	294.0804
ENSG00000183258	31.0518	31.0128	28.2903	7.091	9.6317	9.1988	42.3388	34.7106	35.5856
ENSG00000183260	0	0	0	0	0	0	4.5187	4.7988	0.0638
ENSG00000183269	NA	NA	NA	NA	NA	NA	0	0.043	0
ENSG00000183273	NA	NA	NA	0	0	0	7.1204	10.6675	0.6257
ENSG00000183281	0	0	0	0.1503	0.5892	0.2071	0	0	0
ENSG00000183283	125.33	289.8141	147.1845	59.6132	89.6108	84.0235	86.9121	159.9865	208.5259
ENSG00000183287	2.8227	0.9264	0.9677	4.1849	0.9827	4.3393	6.6585	27.0944	3.7474
ENSG00000183291	238.2496	236.4003	226.0916	112.7503	98.0669	107.4843	545.0205	464.9192	382.738
ENSG00000183292	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000183304	NA	NA	NA	NA	NA	NA	11.8304	9.6464	5.8068
ENSG00000183305	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000183307	5.3595	5.9733	4.0814	0	0.0141	0.0347	0.3619	0.4272	0.6692
ENSG00000183309	21.7869	18.9144	26.2997	1.5476	2.4173	2.3563	21.7067	19.7275	12.3658
ENSG00000183313	NA	NA	NA	0	0	0	0	0	0
ENSG00000183317	6.0785	3.6375	6.0562	NA	NA	NA	4.163	3.1391	1.3143
ENSG00000183318	NA	NA	NA	NA	NA	NA	5.3813	3.044	0.126
ENSG00000183323	2.7081	1.5237	2.6683	3.9089	7.9883	10.18	5.9067	4.2385	4.7642
ENSG00000183324	0	0	0	NA	NA	NA	51.7329	34.813	12.0704
ENSG00000183336	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000183337	9.3248	8.6605	8.3482	1.3866	2.2828	3.4275	22.3701	14.3387	17.6616
ENSG00000183340	8.9794	6.3153	9.4946	0.8887	1.5084	1.39	10.9007	7.9412	6.8239
ENSG00000183346	3.5382	1.7419	2.5322	NA	NA	NA	6.0504	5.363	0.6455
ENSG00000183354	6.2636	4.2578	5.8965	0.2148	0.3841	0.3532	16.8817	13.6989	5.4908
ENSG00000183378	NA	NA	NA	NA	NA	NA	0.1719	0.0242	0.053
ENSG00000183379	1.2708	1.7953	0.206	NA	NA	NA	NA	NA	NA
ENSG00000183386	7.2369	6.0152	5.6502	1.0377	1.5398	2.3587	NA	NA	NA
ENSG00000183389	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000183395	NA	NA	NA	NA	NA	NA	0	0.1667	0
ENSG00000183396	0	0	0	0	0	0	24.9261	22.3834	0.8432
ENSG00000183397	0.3144	0	0	0	0.0389	0.0956	6.4076	3.7102	0.571
ENSG00000183401	9.416	6.9326	5.6136	0.7493	2.0978	2.9246	26.5979	17.3001	5.1527
ENSG00000183421	NA	NA	NA	4.3646	3.3072	8.1533	3.8	2.6468	3.3417
ENSG00000183423	0.6377	0	0.2724	NA	NA	NA	0.485	0.146	0
ENSG00000183426	0	0	0.0351	0	0	0	0.0462	0	0
ENSG00000183431	58.3439	48.382	59.3082	12.2273	23.7114	16.5506	119.6206	106.0862	89.6398
ENSG00000183434	0	0	0	NA	NA	NA	16.7711	17.8777	9.9685
ENSG00000183439	NA	NA	NA	NA	NA	NA	2.9539	2.9539	1.0798
ENSG00000183454	50.7197	31.9237	50.9873	NA	NA	NA	5.4654	6.1601	1.0997
ENSG00000183463	NA	NA	NA	NA	NA	NA	0	0.0786	0
ENSG00000183474	1.4339	0.4925	1.2743	0.2577	0.4742	0.4227	2.3336	5.0397	1.6655
ENSG00000183475	7.1199	4.4835	7.0606	1.2797	1.1005	2.0568	10.2151	7.5845	3.9941
ENSG00000183476	NA	NA	NA	NA	NA	NA	0.8722	1.0814	0
ENSG00000183484	0.5545	0.6825	0.1615	0	0	0	NA	NA	NA
ENSG00000183486	2.416	1.0532	1.5127	NA	NA	NA	1.2129	2.2498	10.205
ENSG00000183495	10.7871	7.3772	9.7872	0.5615	1.6653	2.2383	30.9595	17.4593	18.9642
ENSG00000183496	1.7143	2.0529	3.1094	0.0767	0.0143	0.0235	18.5159	18.8252	10.335
ENSG00000183508	NA	NA	NA	9.5959	3.1656	18.4623	28.702	38.6713	35.7918
ENSG00000183513	107.4004	134.7009	112.4117	20.8005	30.4789	48.2036	51.014	81.8331	41.5715
ENSG00000183520	87.5999	84.4619	62.5568	17.7942	29.7311	24.6975	148.1426	174.5786	116.2
ENSG00000183527	34.3146	27.3537	32.9629	10.443	15.763	11.1891	186.9157	214.8291	80.1354
ENSG00000183530	13.0086	9.6971	14.7042	1.1215	3.1007	3.6693	15.9861	17.15	11.6533
ENSG00000183542	NA	NA	NA	0.0917	0	0.1684	1.9373	2.3212	0.6599
ENSG00000183549	1.9352	1.3002	0.9337	19.3811	62.4827	75.2258	0.1605	0.2707	1.0389
ENSG00000183559	0	0	0	NA	NA	NA	40.4819	36.6547	0.4461
ENSG00000183569	1.3415	1.2796	0.8205	0.1162	0.1301	0.7202	1.6147	1.0892	4.0012
ENSG00000183570	11.2171	9.402	6.8487	NA	NA	NA	6.755	4.0052	2.0147
ENSG00000183571	0.277	0.1818	1.0328	NA	NA	NA	1.4738	0.8603	0.3145
ENSG00000183576	55.3943	45.1902	54.3614	5.7829	12.9801	11.6121	100.5694	122.9541	56.4068
ENSG00000183578	12.3676	14.5242	11.5874	0.7857	0.2933	0.4811	5.5358	5.8011	5.9228
ENSG00000183579	2.9877	4.3433	3.6516	0.9406	1.3851	1.1438	4.7754	3.472	3.8394
ENSG00000183580	0.7515	3.2505	1.2008	0.0972	0.1814	0.1488	1.9112	2.1115	2.9248
ENSG00000183597	16.0176	17.1326	21.1055	3.0528	2.0631	2.2478	3.6287	4.688	12.3922
ENSG00000183598	0.9639	2.2777	0.8984	NA	NA	NA	5.6801	7.1838	7.659
ENSG00000183605	16.9555	18.9645	17.5879	7.333	7.6085	6.1403	10.5522	10.2721	6.1644
ENSG00000183615	0	0	0	11.4682	3.2855	1.6329	0	0	0.2742
ENSG00000183617	39.1399	93.9138	46.398	54.648	78.997	69.0687	28.4586	43.7612	87.2424
ENSG00000183621	2.9628	2.0703	2.4497	0.4573	0.6303	0.5411	6.0624	4.6169	2.6038
ENSG00000183624	40.8052	39.006	42.1587	10.3085	23.5721	23.4229	90.879	96.9937	87.7427
ENSG00000183625	0	0	0.0346	0.041	0.0688	0.0188	0	0	0.0842
ENSG00000183628	0.478	0.0588	0	0	0	0	0	0.1237	0
ENSG00000183629	NA	NA	NA	NA	NA	NA	0.5246	0.337	0
ENSG00000183632	0	0	0	NA	NA	NA	0	0	0
ENSG00000183640	0	0	0	NA	NA	NA	0	0	0
ENSG00000183644	NA	NA	NA	NA	NA	NA	18.9777	21.6295	1.1463
ENSG00000183647	9.2792	8.7851	7.6508	NA	NA	NA	1.7833	1.4581	1.9237
ENSG00000183648	233.9522	206.1923	260.3227	94.631	179.839	133.2673	109.8139	197.6879	184.8263
ENSG00000183654	2.7852	1.7099	3.9092	0	0	0	37.1711	28.6274	3.8311
ENSG00000183655	6.692	6.3467	5.8202	1.7792	1.4391	1.4298	18.218	13.229	11.5853
ENSG00000183662	101.5994	46.3803	97.3606	NA	NA	NA	1.2715	1.0721	0
ENSG00000183665	12.8815	8.6004	10.4164	1.0066	1.8364	2.1173	7.1492	8.3416	5.5752
ENSG00000183668	0	0	0	NA	NA	NA	NA	NA	NA
ENSG00000183671	NA	NA	NA	NA	NA	NA	6.8765	3.5325	2.4843
ENSG00000183682	0.3932	0.7098	0.8246	0	0	0	0	0	0
ENSG00000183684	71.0577	95.4299	61.0284	17.9909	23.1981	22.5607	211.7358	206.9469	155.7801
ENSG00000183688	0.4553	1.7037	1.6976	2.011	0.5067	1.0158	2.7952	0.9427	1.7574
ENSG00000183690	3.5741	2.0457	3.5118	NA	NA	NA	12.2131	9.4956	1.9786
ENSG00000183691	1.6435	1.7299	2.3771	0	0	0	0.2783	0.4693	0.4503
ENSG00000183695	NA	NA	NA	NA	NA	NA	0.049	0.3304	0
ENSG00000183696	0.3839	1.1339	2.7192	1.8752	0.6563	3.9395	0.7298	1.1867	4.868
ENSG00000183706	0	0	0	0	0	0	0	0.0431	0
ENSG00000183709	NA	NA	NA	NA	NA	NA	0	0.068	0
ENSG00000183715	213.8114	178.8065	182.2579	NA	NA	NA	0.377	0.7947	0.8715
ENSG00000183718	14.5786	13.2202	16.7271	0.685	1.0137	1.303	21.2171	12.3849	6.7907
ENSG00000183722	48.024	50.3909	50.8847	4.2071	1.6247	3.3974	46.7811	39.1715	78.8266
ENSG00000183723	42.9004	38.695	34.5091	NA	NA	NA	3.4494	4.5952	4.4012
ENSG00000183726	122.3549	127.14	167.3245	56.289	35.8079	34.7459	98.709	149.4963	166.7846
ENSG00000183729	0.6823	0.8694	0.9727	1.551	0.1241	0.4273	0	0	0.1822
ENSG00000183733	NA	NA	NA	NA	NA	NA	0.7205	0.405	0.2221
ENSG00000183734	0.8168	0	0.1903	NA	NA	NA	0.3343	0.2114	0.9272
ENSG00000183735	38.8733	25.3272	38.441	3.6549	8.9468	9.8957	73.4873	69.2636	39.1787
ENSG00000183741	103.9771	100.8994	99.6251	4.6246	4.8628	6.2573	11.9726	18.1374	48.272
ENSG00000183747	NA	NA	NA	14.151	66.0182	82.9455	NA	NA	NA
ENSG00000183751	14.0446	17.2609	12.4739	3.5684	7.5686	7.5142	24.5887	24.7871	20.0296
ENSG00000183753	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000183760	1.3536	4.9461	1.0093	NA	NA	NA	NA	NA	NA
ENSG00000183762	2.8481	4.4473	2.0379	0.3859	0.4082	0.571	14.1988	15.7836	20.9987
ENSG00000183763	1.6295	1.7982	1.0737	0.2845	0.3186	0.2286	13.2111	7.9979	7.9095
ENSG00000183765	0.7768	0.4302	0.7466	0.4556	0.9755	0.443	5.4537	6.508	8.9277
ENSG00000183770	0.0701	0	0.1306	0	0	0	0.559	0.3626	0.0795
ENSG00000183773	NA	NA	NA	NA	NA	NA	0.5618	0.2707	0.1731
ENSG00000183775	67.8717	57.1301	94.4463	NA	NA	NA	2.8343	1.7525	0.1747
ENSG00000183778	1.019	0.7107	1.0685	NA	NA	NA	NA	NA	NA
ENSG00000183779	6.0998	6.072	6.3726	0.2651	0.5937	1.4303	1.0698	1.619	7.5836
ENSG00000183780	10.1384	6.0389	9.0996	NA	NA	NA	0.5714	0.3011	0.7264
ENSG00000183783	20.086	16.2388	19.2408	NA	NA	NA	3.044	1.961	1.3282
ENSG00000183784	0	0.1318	0	0	0.0827	0.0905	0.1643	0.8312	0.9115
ENSG00000183785	24.4145	33.603	28.7183	0.1247	0.1047	0.1575	NA	NA	NA
ENSG00000183791	0	0	0	0	0	0	0	0	0
ENSG00000183793	0.5643	0	0.0701	0	0	0	1.2269	0.3325	0.1215
ENSG00000183795	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000183798	1.9282	4.6787	2.9847	NA	NA	NA	2.8958	9.7663	4.9836
ENSG00000183801	0.557	1.1937	1.1911	4.3052	3.2008	4.5187	10.8617	18.6213	66.5797
ENSG00000183807	10.5316	16.6713	22.879	0.0894	0.1002	0.4929	0.4973	1.5933	18.4843
ENSG00000183808	19.3583	17.7635	21.1271	1.7606	3.5198	3.755	35.4174	29.985	24.0404
ENSG00000183813	NA	NA	NA	NA	NA	NA	2.0658	1.3631	2.1592
ENSG00000183814	4.1812	3.7448	4.3375	0.3994	0.8388	0.7108	35.8174	37.951	14.2657
ENSG00000183826	66.6711	41.5725	70.7551	0.7585	0.4247	4.2956	30.229	18.9541	17.0927
ENSG00000183828	44.2929	32.6508	30.1349	3.6613	3.9905	2.9722	8.7967	13.4853	11.9649
ENSG00000183831	7.4185	7.3532	8.1591	NA	NA	NA	33.2742	30.9221	4.4913
ENSG00000183833	1.8569	0.9311	2.1955	0.0797	0.2231	1.2805	23.3893	13.8472	5.7383
ENSG00000183837	48.9495	39.5945	50.7434	0.0314	0	0	11.4952	8.013	7.4303
